time_s,LB,UB,nodes
0.753399133682251,0.0,306.0,0
24.66129207611084,6.0,306.0,0
95.93612790107727,6.0,10.0,0
121.24984002113342,6.0,10.0,0
140.431312084198,6.0,10.0,0
164.39870190620422,6.0,10.0,0
190.11444902420044,7.0,10.0,0
203.86943793296814,7.0,10.0,0
217.1959969997406,7.0,10.0,0
233.39538311958313,7.0,10.0,0
247.97942399978638,7.0,10.0,0
288.8768880367279,7.0,10.0,0
314.14552998542786,7.0,10.0,0
334.0887830257416,7.0,10.0,1
354.30414390563965,7.0,10.0,3
388.6944200992584,7.0,10.0,7
444.84390807151794,7.0,10.0,15
507.80987095832825,7.0,10.0,27
570.7536220550537,7.0,10.0,60
628.882894039154,7.0,10.0,86
679.7332649230957,7.0,10.0,108
741.0374839305878,7.0,10.0,131
800.0252211093903,7.0,10.0,152
855.9993329048157,7.0,10.0,167
912.766585111618,7.0,10.0,193
955.0250179767609,7.0,10.0,222
996.2332239151001,7.0,10.0,247
1029.9634149074554,7.0,10.0,267
1071.52863407135,7.0,10.0,305
1116.1054570674896,7.0,10.0,334
1162.691752910614,7.0,10.0,360
1205.6713099479675,7.0,10.0,401
1241.482752084732,7.0,10.0,417
1278.2637350559235,7.0,10.0,433
1325.1876060962677,7.0,10.0,460
1379.4324159622192,7.0,10.0,487
1418.0378499031067,7.0,10.0,523
1467.17307305336,7.0,10.0,558
1512.7302289009094,7.0,10.0,598
1559.539864063263,7.0,10.0,634
1610.3997659683228,7.0,10.0,653
1664.4323070049286,7.0,10.0,712
1719.504998922348,7.0,10.0,758
1786.8568580150604,7.0,10.0,813
1860.580570936203,7.0,10.0,869
1933.7966389656067,7.0,10.0,925
2015.7342720031738,7.0,10.0,989
2097.2568979263306,7.0,10.0,1034
2178.5947511196136,7.0,10.0,1097
2257.2385330200195,7.0,10.0,1176
2343.142336130142,7.0,10.0,1213
2432.881171941757,7.0,10.0,1301
2525.0505759716034,7.0,10.0,1371
2630.625566005707,7.0,10.0,1463
2732.6337089538574,7.0,10.0,1590
2832.393301963806,7.0,10.0,1710
2941.10005903244,7.0,10.0,1797
3049.268203020096,7.0,10.0,1909
3150.6237349510193,7.0,10.0,2085
3263.053303003311,7.0,10.0,2191
3379.327924966812,7.0,10.0,2287
3510.9377620220184,7.0,10.0,2400
3510.9572710990906,8.0,10.0,2453
3600.02161693573,8.0,10.0,2566
3600.9457172510156,8.0,10.0,2658
