time_s,LB,UB,nodes
0.6229279041290283,1.0,320.0,0
14.065321922302246,8.0,320.0,0
50.95377492904663,8.0,13.0,0
69.08938193321228,8.0,13.0,0
105.7482500076294,8.0,13.0,0
119.67785596847534,8.0,13.0,0
132.75246787071228,8.0,13.0,0
142.78656482696533,8.0,13.0,0
176.2275779247284,8.0,13.0,0
187.54642391204834,8.0,13.0,0
209.04483485221863,8.0,13.0,1
233.42133593559265,8.0,13.0,3
263.0731098651886,8.0,13.0,7
318.25619888305664,8.0,13.0,15
370.2366518974304,8.0,13.0,27
407.3571197986603,8.0,13.0,66
407.3711760044098,8.0,12.0,71
451.3415389060974,8.0,12.0,78
487.1355450153351,8.0,12.0,93
510.0160789489746,8.0,12.0,117
540.2745168209076,8.0,12.0,131
568.9805788993835,8.0,12.0,154
598.083261013031,8.0,12.0,180
620.0627138614655,8.0,12.0,213
637.406142950058,8.0,12.0,225
660.4778819084167,8.0,12.0,242
682.0959618091583,8.0,12.0,260
704.5305869579315,8.0,12.0,282
733.3407378196716,8.0,12.0,300
757.6668779850006,8.0,12.0,317
783.1068639755249,8.0,12.0,337
813.1885259151459,8.0,12.0,356
837.3686299324036,8.0,12.0,377
873.3567078113556,8.0,12.0,404
899.9525098800659,8.0,12.0,433
930.9825727939606,8.0,12.0,460
962.2888360023499,8.0,12.0,498
990.1618268489838,8.0,12.0,537
1017.9060587882996,8.0,12.0,566
1057.4006128311157,8.0,12.0,610
1088.7846620082855,8.0,12.0,660
1119.263603925705,8.0,12.0,716
1119.2751560211182,9.0,12.0,761
1160.2921268939972,9.0,12.0,769
1201.1125359535217,9.0,12.0,822
1237.1644887924194,9.0,12.0,863
1284.2071108818054,9.0,12.0,896
1329.2395358085632,9.0,12.0,958
1374.6022717952728,9.0,12.0,1022
1424.3666520118713,9.0,12.0,1078
1488.3347749710083,9.0,12.0,1163
1537.1319689750671,9.0,12.0,1287
1593.0131468772888,9.0,12.0,1379
1635.661546945572,9.0,12.0,1433
1684.1687150001526,9.0,12.0,1465
1747.5525438785553,9.0,12.0,1527
1810.9773058891296,9.0,12.0,1607
1872.9388899803162,9.0,12.0,1724
1940.4174239635468,9.0,12.0,1815
2015.9846358299255,9.0,12.0,1937
2085.38192486763,9.0,12.0,2084
2163.6620059013367,9.0,12.0,2197
2187.6130578517914,9.0,12.0,2371
2204.964592933655,9.0,12.0,2372
2243.597436904907,9.0,12.0,2373
2271.22985291481,9.0,12.0,2373
2289.0153658390045,9.0,12.0,2374
2330.017033815384,9.0,12.0,2375
2385.929076910019,9.0,12.0,2377
2407.9831178188324,9.0,12.0,2378
2420.997303009033,9.0,12.0,2379
2434.8217849731445,9.0,12.0,2380
2445.253728866577,9.0,12.0,2380
2498.003800868988,9.0,12.0,2382
2567.717586994171,9.0,12.0,2382
2585.129051923752,9.0,12.0,2383
2613.7023339271545,9.0,12.0,2385
2613.7080829143524,10.0,12.0,2388
2689.0260858535767,10.0,12.0,2389
2757.9071838855743,10.0,12.0,2397
2883.3127388954163,10.0,12.0,2409
2972.9380779266357,10.0,12.0,2440
3073.979863882065,10.0,12.0,2473
3154.939604997635,10.0,12.0,2490
3229.514434814453,10.0,12.0,2517
3293.0740518569946,10.0,12.0,2527
3350.421772956848,10.0,12.0,2539
3405.412994861603,10.0,12.0,2560
3465.960300922394,10.0,12.0,2584
3529.712380886078,10.0,12.0,2604
3582.1054809093475,10.0,12.0,2636
3600.0500798225403,10.0,12.0,2668
3601.002209900995,10.0,12.0,2684
