time_s,LB,UB,nodes
2.132481813430786,2.0,1e+100,0
47.295466899871826,11.0,1e+100,0
58.21660590171814,11.0,1e+100,0
107.53308296203613,11.0,18.0,0
134.92555785179138,11.0,18.0,0
160.06651377677917,11.0,18.0,0
174.14306688308716,11.0,18.0,0
199.20765781402588,11.0,18.0,0
225.75260496139526,11.0,18.0,0
241.33247995376587,11.0,17.0,0
258.7711238861084,11.0,17.0,0
273.9345588684082,11.0,17.0,0
340.6136269569397,11.0,17.0,0
384.7408208847046,11.0,17.0,1
426.9696409702301,11.0,17.0,3
476.4424419403076,11.0,17.0,7
576.2593519687653,11.0,17.0,15
625.6660459041595,11.0,17.0,27
683.2208268642426,11.0,17.0,39
732.2195198535919,11.0,17.0,51
808.8104128837585,11.0,17.0,64
862.3466279506683,11.0,17.0,81
914.0893268585205,11.0,17.0,93
975.0436298847198,11.0,17.0,108
1041.3034827709198,11.0,17.0,128
1116.3386878967285,11.0,17.0,148
1181.9149878025055,11.0,17.0,162
1254.4612638950348,11.0,17.0,183
1313.6425139904022,11.0,17.0,202
1371.2664017677307,11.0,17.0,219
1434.2908248901367,11.0,17.0,233
1494.1704688072205,11.0,17.0,253
1554.1296219825745,11.0,17.0,273
1607.963800907135,11.0,17.0,298
1660.6292209625244,11.0,17.0,319
1707.108657836914,11.0,17.0,342
1765.2503077983856,11.0,17.0,366
1824.2082078456879,11.0,17.0,390
1879.1869378089905,11.0,17.0,421
1931.9303498268127,11.0,17.0,450
1987.2229089736938,11.0,17.0,482
2051.3098027706146,11.0,17.0,528
2116.131928920746,11.0,17.0,574
2182.4049677848816,11.0,17.0,634
2237.047998905182,11.0,17.0,706
2297.1519458293915,11.0,17.0,780
2365.2482647895813,11.0,17.0,869
2430.50102186203,11.0,17.0,985
2499.2027249336243,11.0,17.0,1105
2573.861513853073,11.0,17.0,1219
2656.5259108543396,11.0,17.0,1371
2742.7040388584137,11.0,17.0,1476
2823.2820298671722,11.0,17.0,1567
2918.879982948303,11.0,17.0,1642
3005.5756409168243,11.0,17.0,1746
3118.9956619739532,11.0,17.0,1847
3118.999218940735,12.0,17.0,1866
3167.5343129634857,12.0,17.0,1950
3207.1641879081726,12.0,17.0,1951
3217.2330667972565,12.0,17.0,1951
3296.4019858837128,12.0,17.0,1952
3324.1525859832764,12.0,17.0,1952
3342.2911908626556,12.0,17.0,1953
3356.4828169345856,12.0,17.0,1954
3380.1057617664337,12.0,17.0,1954
3392.030993938446,12.0,17.0,1956
3453.2882289886475,12.0,17.0,1956
3475.693717956543,12.0,17.0,1957
3494.6718418598175,12.0,17.0,1957
3565.2856237888336,12.0,17.0,1958
3580.681340932846,12.0,17.0,1959
3600.0106987953186,12.0,17.0,1960
3602.735340285988,12.0,17.0,1960
