time_s,LB,UB,nodes
2.668419122695923,0.0,1e+100,0
30.6306471824646,7.0,1e+100,0
45.10505509376526,7.0,1e+100,0
91.79514408111572,7.0,12.0,0
135.0491020679474,7.0,12.0,0
187.51234602928162,7.0,12.0,0
200.09302711486816,7.0,12.0,0
257.46651005744934,7.0,12.0,0
301.1004161834717,7.0,12.0,0
338.5680899620056,7.0,12.0,0
354.63686513900757,7.0,12.0,0
386.85774397850037,7.0,12.0,0
398.1826319694519,7.0,12.0,0
487.3866009712219,7.0,12.0,0
497.79011702537537,7.0,12.0,0
581.0769989490509,7.0,12.0,1
643.1470890045166,7.0,12.0,2
725.5446300506592,7.0,12.0,4
791.4302401542664,7.0,12.0,8
944.0729460716248,7.0,12.0,17
1031.5630979537964,7.0,12.0,27
1146.0489311218262,7.0,12.0,39
1246.813903093338,7.0,12.0,53
1246.8316791057587,7.0,11.0,67
1394.7872099876404,7.0,11.0,68
1536.3742971420288,7.0,11.0,93
1646.5599391460419,7.0,11.0,113
1827.6475811004639,7.0,11.0,123
1961.336303949356,7.0,11.0,131
2098.103290081024,7.0,11.0,148
2212.172014951706,7.0,11.0,175
2296.8908140659332,7.0,11.0,198
2400.418598175049,7.0,11.0,220
2481.1037731170654,7.0,11.0,240
2575.875934123993,7.0,11.0,264
2651.3155159950256,7.0,11.0,290
2747.923341035843,7.0,11.0,319
2850.379317998886,7.0,11.0,352
2951.1254999637604,7.0,11.0,377
3047.1906399726868,7.0,11.0,414
3144.507164955139,7.0,11.0,448
3254.9308071136475,7.0,11.0,485
3358.1926441192627,7.0,11.0,526
3478.808047056198,7.0,11.0,559
3600.0165600776672,7.0,11.0,599
3603.7494729669997,7.0,11.0,641
