time_s,LB,UB,nodes
10.463857173919678,0.0,1e+100,0
545.9376549720764,10.0,1e+100,0
832.1516380310059,10.0,1e+100,0
1470.9373581409454,10.0,16.0,0
1648.0995371341705,10.0,16.0,0
2009.725322008133,10.0,16.0,0
2020.5938720703125,10.0,16.0,0
2358.399043083191,11.0,16.0,0
2386.8750700950623,11.0,16.0,0
2749.023946046829,11.0,16.0,0
2762.3480970859528,11.0,16.0,0
2773.231621980667,11.0,16.0,0
2996.4706909656525,11.0,16.0,0
3449.758026123047,11.0,16.0,0
3527.8304991722107,11.0,16.0,0
3600.119532108307,11.0,16.0,0
3610.1466376440076,11.0,16.0,1
