time_s,LB,UB,nodes
3.845028877258301,2.0,1e+100,0
67.71570205688477,16.0,1e+100,0
225.31478691101074,17.0,1e+100,0
306.2612268924713,17.0,23.0,0
622.9950408935547,18.0,23.0,0
877.4815258979797,18.0,23.0,0
892.5209929943085,18.0,23.0,0
994.4059228897095,18.0,23.0,0
1011.0167241096497,18.0,23.0,0
1243.2200620174408,18.0,23.0,0
1269.4738080501556,18.0,23.0,0
1329.2561910152435,18.0,23.0,0
1347.5851559638977,18.0,23.0,0
1363.0820000171661,18.0,23.0,0
1402.9913868904114,18.0,23.0,0
1417.9458661079407,18.0,23.0,0
1612.2248718738556,18.0,23.0,0
2439.962677001953,18.0,23.0,0
2495.7387158870697,18.0,23.0,0
2539.2804338932037,18.0,23.0,0
2668.5629489421844,18.0,23.0,1
2995.1705930233,18.0,23.0,3
3394.4236919879913,18.0,23.0,5
3604.049205623014,18.0,23.0,8
