time_s,LB,UB,nodes
1.073274850845337,0.0,145.0,0
8.562238931655884,4.0,145.0,0
24.104068994522095,4.0,6.0,0
46.3286919593811,4.0,6.0,0
59.199551820755005,4.0,6.0,0
71.33437585830688,4.0,6.0,0
89.02712488174438,4.0,6.0,0
101.02695393562317,4.0,6.0,0
121.12699484825134,4.0,6.0,0
140.21297693252563,4.0,6.0,1
156.8087649345398,4.0,6.0,3
190.90396285057068,4.0,6.0,7
229.99857902526855,4.0,6.0,15
263.82745385169983,4.0,6.0,26
286.00064992904663,4.0,6.0,69
304.2967038154602,4.0,6.0,109
316.2971758842468,4.0,6.0,140
333.1627278327942,4.0,6.0,183
343.4531309604645,4.0,6.0,195
355.8486440181732,4.0,6.0,212
369.6739149093628,4.0,6.0,228
381.18215799331665,4.0,6.0,241
402.1140329837799,4.0,6.0,273
413.59508085250854,4.0,6.0,292
424.81202387809753,4.0,6.0,309
436.22148990631104,4.0,6.0,325
456.14240884780884,4.0,6.0,370
466.7626647949219,4.0,6.0,398
482.4522018432617,4.0,6.0,425
493.1731128692627,4.0,6.0,451
512.3573069572449,4.0,6.0,474
524.3061618804932,4.0,6.0,502
543.5897109508514,4.0,6.0,545
560.1676738262177,4.0,6.0,567
575.9623157978058,4.0,6.0,603
575.9691569805145,5.0,6.0,630
592.6634709835052,5.0,6.0,649
608.5816309452057,5.0,6.0,708
624.9030919075012,5.0,6.0,766
640.3967378139496,5.0,6.0,849
654.3490929603577,5.0,6.0,953
668.3133208751678,5.0,6.0,1043
679.8540699481964,5.0,6.0,1131
690.3539619445801,5.0,6.0,1260
704.1399579048157,5.0,6.0,1517
705.6969072069987,6.0,6.0,1535
