time_s,LB,UB,nodes
0.07064700126647949,0.0,171.0,0
0.13126802444458008,2.0,171.0,0
0.43388986587524414,2.0,12.0,0
0.5535199642181396,4.0,12.0,0
0.6998560428619385,4.0,11.0,0
1.0615029335021973,5.0,11.0,0
1.9590809345245361,7.0,11.0,0
2.507143974304199,8.0,11.0,0
4.521306037902832,9.0,11.0,0
14.701242923736572,9.0,11.0,1936
25.104295015335083,9.0,11.0,2509
35.240516901016235,9.0,11.0,2531
45.384060859680176,9.0,11.0,2942
55.77760100364685,9.0,11.0,4994
66.42371892929077,9.0,11.0,7667
77.05867600440979,9.0,11.0,9572
87.40419602394104,9.000000000000005,11.0,12996
89.2110710144043,10.0,11.0,13059
100.13576197624207,10.0,11.0,16164
111.73776483535767,10.0,11.0,19675
122.50286483764648,10.0,11.0,24454
132.80800104141235,10.0,11.0,29175
139.54232597351074,10.0,10.0,35341
139.65859346700017,10.0,10.0,35441
