time_s,LB,UB,nodes
0.7235569953918457,0.0,313.0,0
11.820499181747437,6.0,313.0,0
29.67417812347412,6.0,11.0,0
42.93108415603638,6.0,11.0,0
58.76668405532837,7.0,11.0,0
68.97358202934265,7.0,11.0,0
82.46689510345459,7.0,11.0,0
98.21098613739014,7.0,11.0,3
117.75973510742188,7.0,11.0,13
117.76454401016235,8.0,11.0,21
133.18224215507507,8.0,11.0,25
150.66786408424377,8.0,11.0,80
161.94000697135925,8.0,11.0,95
177.53773617744446,8.0,11.0,134
188.56743502616882,8.0,11.0,158
206.89356398582458,8.0,11.0,211
217.72654104232788,8.0,11.0,230
230.78005409240723,8.0,11.0,253
247.44170308113098,8.0,11.0,279
262.2798731327057,8.0,11.0,299
273.3244049549103,8.0,11.0,318
290.5970230102539,8.0,11.0,360
301.31990218162537,8.0,11.0,383
315.9536211490631,8.0,11.0,412
334.6634261608124,8.0,11.0,465
349.9922649860382,8.0,11.0,501
365.0721299648285,8.0,11.0,523
377.35443902015686,8.0,11.0,550
389.20227909088135,8.0,11.0,574
403.367506980896,8.0,11.0,607
419.60826110839844,8.0,11.0,647
434.6354651451111,8.0,11.0,671
451.72384905815125,8.0,11.0,702
462.5705111026764,8.0,11.0,729
462.580598115921,8.0,10.0,768
481.2190179824829,8.0,10.0,770
502.852667093277,8.0,10.0,860
524.9415061473846,8.0,10.0,964
544.7417919635773,8.0,10.0,1084
563.3956100940704,8.0,10.0,1172
579.3581149578094,8.0,10.0,1306
597.9659671783447,8.0,10.0,1406
615.0043070316315,8.0,10.0,1516
615.0157840251923,9.0,10.0,1579
637.9998140335083,9.0,10.0,1658
656.9812321662903,9.0,10.0,1817
681.0426480770111,9.0,10.0,1924
704.1490001678467,9.0,10.0,2112
721.2743899822235,9.0,10.0,2281
736.5975489616394,9.0,10.0,2368
755.3791930675507,9.0,10.0,2655
777.827085018158,9.0,10.0,2921
798.2927961349487,9.0,10.0,3207
820.2508890628815,9.0,10.0,3696
841.6675901412964,9.0,10.0,4354
857.3157551288605,9.0,10.0,5006
867.7160911560059,9.0,10.0,5734
876.1001319885254,10.0,10.0,7050
876.775936443999,10.0,10.0,7051
