time_s,LB,UB,nodes
1.5437941551208496,2.0,1e+100,0
15.306674003601074,29.0,1e+100,0
35.25617718696594,29.0,1e+100,0
70.83446502685547,29.0,51.0,0
137.5984971523285,30.0,51.0,0
192.74134397506714,30.0,50.0,0
308.1748411655426,31.0,50.0,0
320.1920621395111,31.0,50.0,0
372.39417695999146,32.0,50.0,0
389.1873540878296,32.0,50.0,0
405.18539214134216,32.0,50.0,0
475.0493540763855,32.0,50.0,0
485.6539661884308,32.0,50.0,0
512.2311780452728,32.0,50.0,0
524.6504139900208,32.0,50.0,0
573.7745101451874,32.0,50.0,0
584.0313100814819,32.0,50.0,0
620.6818001270294,32.0,50.0,0
661.9969680309296,32.0,50.0,0
672.8083980083466,32.0,50.0,0
703.3107841014862,32.0,50.0,0
886.9522960186005,32.0,49.0,0
901.053817987442,32.0,49.0,0
915.9356410503387,32.0,49.0,0
941.844691991806,32.0,49.0,0
953.7228009700775,32.0,49.0,0
977.7041490077972,32.0,49.0,0
993.7120630741119,32.0,49.0,0
1014.1448290348053,32.0,49.0,0
1024.7803449630737,32.0,49.0,0
1042.4474260807037,32.0,49.0,0
1052.953024148941,32.0,49.0,0
1091.7394950389862,32.0,49.0,0
1201.4080861289985,32.0,49.0,1
