time_s,LB,UB,nodes
0.03645801544189453,2.0,172.0,0
0.0764310359954834,4.0,172.0,0
0.4776430130004883,5.0,17.0,0
0.5370979309082031,9.0,17.0,0
0.8922679424285889,11.0,17.0,0
1.2442939281463623,12.0,17.0,0
2.058635950088501,13.0,17.0,0
2.1394219398498535,13.0,16.0,0
5.270940065383911,14.0,16.0,187
15.794111967086792,14.0,16.0,2708
25.89921498298645,14.0,16.0,2754
36.24812698364258,14.0,16.0,4248
38.823797941207886,15.0,16.0,4916
48.91187906265259,15.0,16.0,7285
58.950825929641724,15.0,16.0,9915
63.32381875401188,16.0,16.0,11382
