time_s,LB,UB,nodes
1.0016858577728271,0.0,468.0,0
19.526891946792603,8.0,468.0,0
32.4662230014801,8.0,14.0,0
53.089926958084106,8.0,14.0,0
65.44739484786987,8.0,14.0,0
83.384281873703,8.0,14.0,0
96.83424091339111,8.0,14.0,0
131.07066583633423,8.0,14.0,0
142.36550402641296,8.0,14.0,1
154.88983798027039,8.0,14.0,3
171.77666187286377,8.0,14.0,7
221.04016399383545,8.0,14.0,15
253.99773287773132,8.0,14.0,27
285.15746998786926,8.0,14.0,41
328.4448490142822,8.0,14.0,65
370.68943095207214,8.0,14.0,85
405.65283489227295,8.0,14.0,105
436.83780789375305,8.0,14.0,117
475.55024790763855,8.0,14.0,129
515.7676339149475,8.0,14.0,140
549.7712869644165,8.0,14.0,162
586.3154039382935,8.0,14.0,188
625.2959718704224,8.0,14.0,206
651.5123789310455,8.0,14.0,230
651.5148508548737,9.0,14.0,244
686.4894309043884,9.0,14.0,257
721.0576448440552,9.0,14.0,282
752.3775608539581,9.0,14.0,305
784.7078609466553,9.0,14.0,343
813.3344619274139,9.0,14.0,382
833.1995918750763,9.0,14.0,424
871.8063998222351,9.0,14.0,488
896.2098269462585,9.0,14.0,528
925.1037719249725,9.0,14.0,568
948.4049959182739,9.0,14.0,640
975.7236490249634,9.0,14.0,728
975.7265818119049,10.0,14.0,799
1005.2539708614349,10.0,14.0,802
1044.5102798938751,10.0,14.0,859
1080.2611708641052,10.0,14.0,929
1122.3169989585876,10.0,14.0,982
1159.85875582695,10.0,14.0,1074
1200.003175020218,10.0,14.0,1135
1201.084553277993,10.0,14.0,1213
