time_s,LB,UB,nodes
0.07427000999450684,1.0,629.0,0
0.19163918495178223,2.0,629.0,0
0.5500810146331787,2.0,39.0,0
0.9351990222930908,5.0,36.0,0
1.3655951023101807,5.0,34.0,0
1.3870060443878174,6.0,34.0,0
2.786403179168701,11.0,34.0,0
2.9692749977111816,12.0,34.0,0
3.9849421977996826,15.0,34.0,0
4.335669994354248,16.0,34.0,0
5.24763298034668,17.0,34.0,0
7.613742113113403,19.0,34.0,0
8.146362066268921,19.0,31.0,0
11.397083044052124,22.0,31.0,0
16.940893173217773,23.0,31.0,0
27.25495719909668,23.0,31.0,145
37.77418303489685,23.0,31.0,614
47.81895613670349,23.0,31.0,1369
58.9984290599823,23.0,31.0,2186
69.22963905334473,23.0,31.0,2630
71.30953407287598,24.0,31.0,2638
81.38033819198608,24.0,31.0,2662
88.27244806289673,25.0,31.0,2671
98.75994801521301,25.0,31.0,2685
111.23800301551819,25.0,31.0,2751
121.62046003341675,25.0,31.0,2839
131.9081370830536,25.0,31.0,3020
142.70752120018005,25.0,31.0,3250
152.74190020561218,25.0,31.0,3384
165.30388808250427,25.0,31.0,3693
176.29864311218262,25.0,31.0,4004
188.2318320274353,25.0,31.0,4515
201.09848713874817,25.0,31.0,5303
204.5086281299591,26.0,31.0,5461
215.84601211547852,26.0,31.0,6095
228.70293402671814,26.0,31.0,6605
243.87568712234497,26.0,31.0,7165
255.14570713043213,26.0,31.0,7644
265.58510303497314,26.0,31.0,8265
277.12307810783386,26.0,31.0,8978
289.9815762042999,26.0,31.0,10040
302.680447101593,26.0,31.0,10890
318.12818598747253,26.0,31.0,11980
336.117094039917,26.0,31.0,13088
353.9850401878357,26.0,31.0,13925
372.12587213516235,26.0,31.0,15135
391.69258999824524,26.0,31.0,16398
401.72227120399475,26.0,31.0,17106
413.981173992157,26.0,31.0,17710
432.39416909217834,26.0,31.0,19230
442.69946098327637,26.0,31.0,19937
454.07394909858704,26.0,31.0,20496
465.28766798973083,26.0,31.0,21202
476.71878004074097,26.0,31.0,22066
488.2125470638275,26.0,31.0,23025
501.0965790748596,26.0,31.0,23933
514.4385950565338,26.0,31.0,24457
527.9858951568604,26.0,31.0,25338
542.2060880661011,26.0,31.0,26253
556.6825790405273,26.0,31.0,26723
571.9228332042694,26.0,31.0,28093
587.468994140625,26.0,31.0,29286
603.2430310249329,26.0,31.0,30177
618.9745709896088,26.0,31.0,31861
634.8796830177307,26.0,31.0,33343
652.3313241004944,26.0,31.0,34431
751.3787291049957,26.0,31.0,35657
761.6534411907196,26.0,31.0,35666
772.2902522087097,26.0,31.0,35679
783.862900018692,26.0,31.0,35689
793.9105491638184,26.0,31.0,35698
804.1146249771118,26.0,31.0,35706
814.2453479766846,26.0,31.0,35714
824.5280091762543,26.0,31.0,35723
834.5943121910095,26.0,31.0,35732
849.8658211231232,26.0,31.0,35733
860.2004010677338,26.0,31.0,35742
871.1654779911041,26.0,31.0,35750
881.2830410003662,26.0,31.0,35760
891.706894159317,26.0,31.0,35768
901.9048690795898,26.0,31.0,35778
912.9133310317993,26.0,31.0,35787
922.9769840240479,26.0,31.0,35796
934.1460471153259,26.0,31.0,35805
944.6587150096893,26.0,31.0,35815
955.1115272045135,26.0,31.0,35824
965.2099831104279,26.0,31.0,35832
976.1282870769501,26.0,31.0,35841
987.1046600341797,26.0,31.0,35851
997.2028610706329,26.0,31.0,35861
1007.3326280117035,26.0,31.0,35870
1017.9308149814606,26.0,31.0,35880
1027.9685311317444,26.0,31.0,35890
1039.4464690685272,26.0,31.0,35900
1039.4500529766083,27.0,31.0,35905
1049.571354150772,27.0,31.0,35935
1060.0487201213837,27.0,31.0,36030
1070.6995680332184,27.0,31.0,36173
1081.7732729911804,27.0,31.0,36362
1091.9090650081635,27.0,31.0,36572
1103.2175831794739,27.0,31.0,36748
1113.9370460510254,27.0,31.0,36833
1123.9667110443115,27.0,31.0,36995
1135.245423078537,27.0,31.0,37187
1149.7800130844116,27.0,31.0,37466
1160.4881711006165,27.0,31.0,37674
1170.6146202087402,27.0,31.0,37934
1181.0096361637115,27.0,31.0,38189
1192.3003661632538,27.0,31.0,38427
1200.1884184890005,27.0,31.0,38796
