time_s,LB,UB,nodes
0.9479081630706787,0.0,309.0,0
6.644876003265381,5.0,309.0,0
18.39050006866455,5.0,9.0,0
45.81073808670044,5.0,9.0,0
61.211230993270874,5.0,9.0,0
86.70731616020203,5.0,9.0,0
110.35221004486084,5.0,9.0,0
120.94732308387756,5.0,9.0,0
138.84931302070618,5.0,9.0,0
165.6056990623474,5.0,9.0,1
181.41678309440613,5.0,9.0,2
210.4683129787445,6.0,9.0,5
261.20706009864807,6.0,9.0,10
279.4646990299225,6.0,9.0,20
304.6189441680908,6.0,9.0,32
336.6503300666809,6.0,9.0,64
368.15620017051697,6.0,9.0,93
400.41615414619446,6.0,9.0,120
432.22983407974243,6.0,9.0,150
465.1488239765167,6.0,9.0,167
501.1935110092163,6.0,9.0,188
535.7549641132355,6.0,9.0,214
569.6441950798035,6.0,9.0,234
596.9634079933167,6.0,9.0,254
630.0313940048218,6.0,9.0,284
647.9199440479279,6.0,9.0,311
685.3457050323486,6.0,9.0,331
716.8872911930084,6.0,9.0,366
749.2568070888519,6.0,9.0,393
781.5941760540009,6.0,9.0,416
815.7062261104584,6.0,9.0,439
848.1152520179749,6.0,9.0,475
881.4784100055695,6.0,9.0,510
914.5114240646362,6.0,9.0,553
954.9172141551971,6.0,9.0,578
993.9105839729309,6.0,9.0,613
1034.6042890548706,6.0,9.0,656
1086.5471730232239,6.0,9.0,705
1128.6718180179596,6.0,9.0,755
1173.1502001285553,6.0,9.0,795
1173.150269985199,7.0,9.0,796
1200.0271081924438,7.0,9.0,829
1201.1557471599954,7.0,9.0,890
