time_s,LB,UB,nodes
0.9172501564025879,0.0,340.0,0
5.881469011306763,6.0,340.0,0
20.141705989837646,6.0,11.0,0
30.53874397277832,6.0,11.0,0
46.38442802429199,6.0,11.0,0
73.26601505279541,6.0,11.0,0
101.92470002174377,7.0,11.0,0
119.00163507461548,7.0,11.0,1
133.95317196846008,7.0,11.0,3
156.7105610370636,7.0,11.0,7
202.62492203712463,7.0,11.0,15
234.98984813690186,7.0,11.0,27
284.404993057251,7.0,11.0,39
344.8544080257416,7.0,11.0,56
410.0133740901947,7.0,11.0,71
471.11971616744995,7.0,11.0,92
531.1711959838867,7.0,11.0,109
595.9512231349945,7.0,11.0,122
642.7386331558228,7.0,11.0,144
687.5633239746094,7.0,11.0,156
738.7011861801147,7.0,11.0,176
803.944286108017,7.0,11.0,192
866.3211431503296,7.0,11.0,203
931.1826510429382,7.0,11.0,210
985.897619009018,7.0,11.0,218
1034.5365900993347,7.0,11.0,235
1069.5895731449127,7.0,11.0,262
1103.538773059845,7.0,11.0,288
1142.3160359859467,7.0,11.0,311
1172.0698051452637,7.0,11.0,341
1200.030522108078,7.0,11.0,382
1200.9929974039987,7.0,11.0,419
