time_s,LB,UB,nodes
0.9558029174804688,1.0,322.0,0
0.964404821395874,1.0,287.0,0
14.81871485710144,9.0,287.0,0
41.21124792098999,9.0,13.0,0
51.46347403526306,9.0,13.0,0
66.41750288009644,9.0,13.0,0
79.80580186843872,9.0,13.0,0
102.737459897995,9.0,13.0,0
122.42703795433044,9.0,13.0,0
145.68336081504822,9.0,13.0,0
157.26955485343933,9.0,13.0,0
167.32122683525085,9.0,13.0,0
196.992830991745,9.0,13.0,0
211.74078702926636,9.0,13.0,1
236.39338183403015,9.0,13.0,3
258.15038084983826,9.0,13.0,7
322.51318192481995,9.0,13.0,15
345.91335892677307,9.0,13.0,27
369.89458084106445,9.0,13.0,39
426.58904004096985,9.0,13.0,51
474.3127579689026,9.0,13.0,61
498.99852681159973,9.0,13.0,73
537.0979030132294,9.0,13.0,90
561.5089349746704,9.0,13.0,115
582.6151039600372,9.0,13.0,150
600.1433458328247,9.0,13.0,186
617.1570808887482,9.0,13.0,198
636.2541058063507,9.0,13.0,214
651.0200598239899,9.0,13.0,235
670.3377380371094,9.0,13.0,257
685.75297498703,9.0,13.0,275
702.5255968570709,9.0,13.0,297
717.9017198085785,9.0,13.0,321
733.1701369285583,9.0,13.0,347
750.5929179191589,9.0,13.0,377
768.0235769748688,9.0,13.0,408
786.0151169300079,9.0,13.0,452
802.7744429111481,9.0,13.0,504
818.3395919799805,9.0,13.0,558
840.748144865036,9.0,13.0,628
856.0096299648285,9.0,13.0,708
876.1250088214874,9.0,13.0,793
876.1258130073547,10.0,13.0,801
896.8664820194244,10.0,13.0,873
919.9835658073425,10.0,13.0,950
943.1685769557953,10.0,13.0,1001
973.6252958774567,10.0,13.0,1064
1000.8214929103851,10.0,13.0,1129
1030.6022319793701,10.0,13.0,1175
1057.8548429012299,10.0,13.0,1240
1092.9007668495178,10.0,13.0,1296
1124.4201438426971,10.0,13.0,1340
1158.4485578536987,10.0,13.0,1389
1191.5566849708557,10.0,13.0,1462
1201.0455936880026,10.0,13.0,1584
