time_s,LB,UB,nodes
0.6644470691680908,0.0,376.0,0
8.913058996200562,17.0,376.0,0
20.20981001853943,17.0,29.0,0
26.595969915390015,20.0,29.0,0
38.0701858997345,20.0,29.0,0
48.58800005912781,22.0,29.0,0
54.96747589111328,23.0,29.0,0
69.13721799850464,23.0,29.0,0
81.56649208068848,23.0,29.0,0
92.75152802467346,23.0,29.0,0
116.8360550403595,23.0,29.0,0
134.11492586135864,23.0,29.0,3
161.0909390449524,23.0,29.0,7
197.84590005874634,23.0,29.0,15
222.47067499160767,23.0,29.0,27
260.16510486602783,23.0,29.0,39
260.16767597198486,23.0,28.0,41
296.7285969257355,23.0,28.0,53
327.67039608955383,23.0,28.0,75
376.92977499961853,23.0,28.0,87
438.045294046402,23.0,28.0,96
481.49116587638855,23.0,28.0,109
516.006824016571,23.0,28.0,130
543.9279339313507,23.0,28.0,141
574.6054570674896,23.0,28.0,154
603.4570150375366,23.0,28.0,168
635.23428606987,23.0,28.0,180
666.4586758613586,23.0,28.0,194
709.2204489707947,23.0,28.0,206
752.6108710765839,23.0,28.0,222
783.4729590415955,23.0,28.0,240
826.4573409557343,23.0,28.0,259
860.6844160556793,23.0,28.0,277
889.9155900478363,23.0,28.0,296
933.3050229549408,23.0,28.0,318
978.6963858604431,23.0,28.0,338
1013.7292158603668,23.0,28.0,372
1056.4231309890747,23.0,28.0,401
1093.7501978874207,23.0,28.0,432
1128.6757049560547,23.0,28.0,470
1157.3764069080353,23.0,28.0,494
1192.9687550067902,23.0,28.0,514
1200.5258863679992,23.0,28.0,541
