time_s,LB,UB,nodes
0.5566270351409912,0.0,1e+100,0
8.552043914794922,10.0,1e+100,0
14.101470947265625,10.0,17.0,0
29.74069905281067,11.0,17.0,0
42.905791997909546,11.0,17.0,0
53.24256086349487,11.0,17.0,0
63.87400007247925,11.0,17.0,0
74.82876896858215,11.0,17.0,0
85.42625188827515,11.0,17.0,0
96.43787598609924,11.0,17.0,0
116.87553787231445,11.0,17.0,0
128.70036792755127,11.0,17.0,0
138.7969570159912,11.0,17.0,0
149.22736287117004,11.0,17.0,0
164.42533493041992,11.0,17.0,0
178.23226594924927,11.0,17.0,0
193.31637001037598,11.0,17.0,0
207.451721906662,11.0,17.0,0
218.54729986190796,11.0,17.0,0
236.44157886505127,11.0,17.0,0
250.9470808506012,11.0,17.0,0
262.1499869823456,11.0,17.0,0
299.1069588661194,11.0,17.0,0
311.71783089637756,11.0,17.0,0
324.5270299911499,11.0,17.0,0
336.56610202789307,12.0,17.0,0
347.857351064682,12.0,17.0,0
363.97276401519775,12.0,17.0,0
374.16568398475647,12.0,17.0,0
389.2025408744812,12.0,17.0,0
428.3883099555969,12.0,17.0,0
438.7382688522339,12.0,17.0,0
449.41081500053406,12.0,17.0,0
461.46149492263794,12.0,17.0,0
479.2862620353699,12.0,17.0,0
490.2853150367737,12.0,17.0,0
549.299332857132,12.0,17.0,0
587.2302348613739,12.0,17.0,1
609.8482620716095,12.0,17.0,3
635.4111518859863,12.0,17.0,7
692.5549550056458,12.0,17.0,15
756.9488079547882,12.0,17.0,24
830.4482028484344,12.0,17.0,32
899.053071975708,12.0,17.0,58
956.2798719406128,12.0,17.0,85
1006.4548449516296,12.0,17.0,109
1061.2210400104523,12.0,17.0,133
1103.7300119400024,12.0,17.0,149
1146.6584558486938,12.0,17.0,170
1195.048411846161,12.0,17.0,183
1200.8138016819867,12.0,17.0,198
