time_s,LB,UB,nodes
1.308784008026123,0.0,101.0,0
9.095272064208984,3.0,101.0,0
18.73048210144043,3.0,5.0,0
38.190279960632324,3.0,5.0,0
50.50820994377136,3.0,5.0,0
62.7332489490509,3.0,5.0,0
72.741779088974,4.0,5.0,0
87.46310496330261,4.0,5.0,1
103.60949492454529,4.0,5.0,7
123.84862494468689,4.0,5.0,18
138.3378040790558,4.0,5.0,55
148.43960213661194,4.0,5.0,91
166.96787905693054,4.0,5.0,163
188.06745314598083,4.0,5.0,194
198.3584921360016,4.0,5.0,213
209.63551902770996,4.0,5.0,238
227.58924198150635,4.0,5.0,277
244.0870840549469,4.0,5.0,308
264.8212540149689,4.0,5.0,328
280.8118760585785,4.0,5.0,354
293.8729679584503,4.0,5.0,372
308.0802869796753,4.0,5.0,405
329.99265003204346,4.0,5.0,433
347.60558700561523,4.0,5.0,452
366.48782110214233,4.0,5.0,484
380.2409520149231,4.0,5.0,512
399.6622540950775,4.0,5.0,568
420.8199861049652,4.0,5.0,595
431.82732009887695,4.0,5.0,616
439.62872501899983,5.0,5.0,625
