time_s,LB,UB,nodes
0.477963924407959,2.0,350.0,0
7.40707802772522,10.0,350.0,0
16.655560970306396,10.0,19.0,0
24.730942964553833,12.0,19.0,0
29.863282918930054,12.0,18.0,0
43.1366810798645,12.0,18.0,0
53.9321870803833,12.0,18.0,0
67.64509797096252,12.0,17.0,0
78.44762587547302,12.0,17.0,0
90.15924596786499,12.0,17.0,0
100.56982898712158,12.0,17.0,0
112.7832760810852,12.0,17.0,0
123.24579787254333,12.0,17.0,0
138.86544489860535,12.0,17.0,0
152.50914788246155,12.0,17.0,0
164.1066279411316,12.0,17.0,1
193.42964696884155,12.0,17.0,7
235.81316494941711,12.0,17.0,15
258.3649640083313,12.0,17.0,27
280.64609599113464,12.0,17.0,39
314.8528730869293,12.0,17.0,51
337.473345041275,12.0,17.0,63
361.0637118816376,12.0,17.0,75
383.6148009300232,12.0,17.0,87
417.6390459537506,12.0,17.0,99
441.7431309223175,12.0,17.0,112
465.1752519607544,12.0,17.0,136
489.53386998176575,12.0,17.0,161
508.73091292381287,12.0,17.0,177
536.9191699028015,12.0,17.0,207
562.6679589748383,12.0,17.0,240
588.2756428718567,12.0,17.0,277
613.2367579936981,12.0,17.0,310
636.1735708713531,12.0,17.0,351
662.0357689857483,12.0,17.0,393
685.8704741001129,12.0,17.0,432
710.7624909877777,12.0,17.0,469
733.35551404953,12.0,17.0,502
755.2416639328003,12.0,17.0,552
755.2472639083862,12.0,16.0,579
781.3191208839417,12.0,16.0,596
809.2008008956909,12.0,16.0,679
834.3628549575806,12.0,16.0,757
866.7112228870392,12.0,16.0,818
899.912122964859,12.0,16.0,883
899.9131939411163,13.0,16.0,898
936.5070068836212,13.0,16.0,925
969.5054140090942,13.0,16.0,975
998.3066639900208,13.0,16.0,1060
1028.8852360248566,13.0,16.0,1110
1065.4127869606018,13.0,16.0,1170
1102.2727150917053,13.0,16.0,1258
1145.7389678955078,13.0,16.0,1355
1189.1574110984802,13.0,16.0,1462
1200.0116510391235,13.0,16.0,1562
1200.5512764489977,13.0,16.0,1630
