time_s,LB,UB,nodes
0.017508983612060547,7.0,1e+100,0
0.03631997108459473,11.0,1e+100,0
0.09245610237121582,13.0,51.0,0
0.1211099624633789,23.0,51.0,0
0.14268112182617188,23.0,48.0,0
0.396744966506958,33.0,48.0,0
0.5152850151062012,34.0,47.0,0
0.6432521343231201,37.0,47.0,0
0.6900029182434082,37.0,46.0,0
0.8100149631500244,38.0,46.0,0
0.9505560398101807,39.0,46.0,0
0.9868290424346924,40.0,46.0,0
1.4667091369628906,40.0,45.0,32
5.694549083709717,41.0,45.0,2259
8.45875597000122,42.0,45.0,2276
18.674511909484863,42.0,45.0,9393
23.87261390686035,43.0,45.0,15122
34.11380910873413,43.0,45.0,19448
44.582818031311035,43.0,45.0,31599
54.59584999084473,43.0,45.0,35628
64.61976194381714,43.0,45.0,35678
74.63177013397217,43.0,45.0,35748
84.67314100265503,43.0,45.0,35807
94.75632905960083,43.0,45.0,36913
104.83712911605835,43.0,45.0,44580
108.9094169139862,44.0,45.0,47985
119.04769396781921,44.0,45.0,57197
129.71601104736328,44.0,45.0,67150
141.15875101089478,44.0,45.0,76588
150.6091320514679,45.0,45.0,82559
150.64086363500246,45.0,45.0,82561
