time_s,LB,UB,nodes
0.057489871978759766,3.0,477.0,0
0.24320483207702637,7.0,477.0,0
0.5233819484710693,7.0,26.0,0
1.0143318176269531,9.0,26.0,0
1.2414188385009766,9.0,21.0,0
2.005697011947632,12.0,21.0,0
2.8659329414367676,13.0,21.0,0
3.5000548362731934,14.0,21.0,0
4.711479902267456,15.0,21.0,0
5.302820920944214,16.0,21.0,0
8.743650913238525,17.0,21.0,0
12.107970952987671,17.0,20.0,0
22.31423592567444,17.0,20.0,555
33.16724181175232,17.0,20.0,2037
43.35673499107361,17.0,20.0,2566
53.70506691932678,17.0,20.0,2584
62.02521300315857,18.0,20.0,2680
72.30272483825684,18.0,20.0,2987
82.44757080078125,18.0,20.0,3572
93.81141400337219,18.0,20.0,4772
104.80006098747253,18.0,20.0,5894
115.3056960105896,18.0,20.0,7092
126.11250400543213,18.0,20.0,8659
137.75146102905273,18.0,20.0,10063
147.15571999549866,19.0,20.0,11561
157.2982099056244,19.0,20.0,12634
171.01328802108765,19.0,20.0,13994
186.00489783287048,19.0,20.0,15367
201.31025886535645,19.0,20.0,17153
213.1921010017395,19.0,20.0,18533
225.5651319026947,19.0,20.0,20061
237.42112588882446,19.0,20.0,21641
249.68458485603333,19.0,20.0,23669
262.6969428062439,19.0,20.0,25657
275.7815718650818,19.0,20.0,27828
288.3379728794098,19.0,20.0,29884
288.8200378417969,20.0,20.0,31275
288.9573077639943,20.0,20.0,31276
