time_s,LB,UB,nodes
0.0502779483795166,2.0,293.0,0
0.09740495681762695,4.0,293.0,0
1.66349196434021,4.0,17.0,0
2.100529909133911,6.0,17.0,0
2.7196381092071533,7.0,17.0,0
3.8072240352630615,8.0,17.0,0
4.3703460693359375,9.0,17.0,0
5.940951108932495,10.0,17.0,0
8.28511095046997,11.0,17.0,0
11.301193952560425,13.0,17.0,0
21.426701068878174,13.0,17.0,817
32.0537109375,13.0,17.0,1935
43.071924924850464,13.0,17.0,1956
44.111793994903564,14.0,17.0,1958
54.272696018218994,14.0,17.0,1975
59.65319204330444,15.0,17.0,1979
70.14121913909912,15.0,17.0,2086
80.604238986969,15.0,17.0,2628
92.30715012550354,15.0,17.0,3764
102.31181907653809,15.0,17.0,5270
112.91318011283875,15.0,17.0,7489
123.31482005119324,15.0,17.0,9813
133.91704607009888,15.0,17.0,11930
145.2015929222107,15.0,17.0,13225
156.1996910572052,15.0,17.0,15425
167.90992212295532,15.0,17.0,18022
180.90076899528503,15.0,17.0,20985
192.2871699333191,15.0,17.0,23684
204.20461297035217,15.0,17.0,26240
213.68978691101074,16.0,17.0,29337
224.49131107330322,16.0,17.0,30715
239.52897906303406,16.0,17.0,34354
290.8870050907135,16.0,17.0,36804
302.14634704589844,16.0,17.0,39114
313.388729095459,16.0,17.0,41792
327.9718599319458,16.0,17.0,46216
343.1023750305176,16.0,17.0,50079
353.1509449481964,16.0,17.0,52411
368.5307569503784,16.0,17.0,56560
383.12403297424316,16.0,17.0,61521
393.4895579814911,16.0,17.0,63461
398.79810190200806,16.000000000001243,17.0,64609
398.7983250617981,16.0000000000164,17.0,64614
398.9835321110004,17.0,17.0,64617
