time_s,LB,UB,nodes
0.053958892822265625,1.0,251.0,0
0.11906099319458008,3.0,251.0,0
1.4298489093780518,3.0,14.0,0
2.057297945022583,5.0,14.0,0
2.828748941421509,6.0,14.0,0
4.815493822097778,7.0,14.0,0
5.996770858764648,7.0,13.0,0
7.454871892929077,9.0,13.0,0
14.44206976890564,10.0,13.0,0
17.935940980911255,11.0,13.0,0
28.294798851013184,11.0,13.0,0
29.020242929458618,12.0,13.0,3
39.021933794021606,12.0,13.0,1012
49.022501945495605,12.0,13.0,2399
59.138813972473145,12.0,13.0,3459
69.76667499542236,12.0,13.0,4305
80.56347894668579,12.0,13.0,4319
90.95142984390259,12.0,13.0,4334
91.44298791885376,13.0,13.0,4335
91.53864157499629,13.0,13.0,4335
