time_s,LB,UB,nodes
0.0856180191040039,0.0,1e+100,0
0.2884058952331543,2.0,1e+100,0
0.8211719989776611,2.0,45.0,0
1.9788589477539062,11.0,39.0,0
3.0807430744171143,12.0,39.0,0
6.962614059448242,18.0,39.0,0
12.12145209312439,20.0,39.0,0
12.407573938369751,20.0,38.0,0
17.354570865631104,21.0,38.0,0
21.45724105834961,22.0,38.0,0
21.93540096282959,22.0,37.0,0
27.070417881011963,23.0,37.0,0
35.286608934402466,24.0,37.0,0
39.120779037475586,26.0,37.0,0
48.619524002075195,27.0,37.0,3
59.670608043670654,27.0,37.0,63
70.16943097114563,27.0,37.0,99
81.7006049156189,27.0,37.0,195
93.48836588859558,27.0,37.0,380
104.1824049949646,27.0,37.0,625
115.27954602241516,27.0,37.0,882
125.56699800491333,27.0,37.0,1430
136.92323207855225,27.0,37.0,2282
150.83923602104187,27.0,37.0,2809
161.80901408195496,27.0,37.0,2958
171.86821603775024,27.0,37.0,2961
179.78740286827087,28.0,37.0,2972
190.10763788223267,28.0,37.0,2981
193.0768780708313,29.0,37.0,2984
203.10594487190247,29.0,37.0,2993
213.29111886024475,29.0,37.0,2999
223.9823398590088,29.0,37.0,3006
234.3962860107422,29.0,37.0,3011
256.9621829986572,29.0,37.0,3018
262.6037769317627,30.0,37.0,3024
272.93580198287964,30.0,37.0,3045
284.57662200927734,30.0,37.0,3167
296.3731849193573,30.0,37.0,3339
306.44474506378174,30.0,37.0,3450
318.41117000579834,30.0,37.0,3617
330.2451410293579,30.0,37.0,3902
342.23098492622375,30.0,37.0,4342
354.5129199028015,30.0,37.0,4604
365.19201588630676,30.0,37.0,4903
375.78257298469543,30.0,37.0,5216
389.33622694015503,30.0,37.0,5670
403.415030002594,30.0,37.0,6115
413.4314260482788,30.0,37.0,6379
425.2184040546417,30.0,37.0,6811
440.24309396743774,30.0,37.0,7254
454.0863869190216,30.0,37.0,7776
472.5134508609772,30.0,37.0,8197
489.9533360004425,30.0,37.0,8631
501.582053899765,30.0,37.0,8781
512.4654989242554,30.0,37.0,9066
530.9662249088287,30.0,37.0,9555
551.7914109230042,30.0,37.0,10035
566.0539360046387,30.0,37.0,10362
576.7859959602356,30.0,37.0,10828
588.8091170787811,30.0,37.0,11151
599.9566850662231,30.0,37.0,11541
611.8598120212555,30.0,37.0,12061
624.8377020359039,30.0,37.0,12724
642.0454270839691,30.0,37.0,13290
659.1943850517273,30.0,37.0,13762
675.114264011383,30.0,37.0,13888
690.5645639896393,30.0,37.0,14435
706.8174929618835,30.0,37.0,14826
724.6151878833771,30.0,37.0,15525
741.9265320301056,30.0,37.0,16111
759.3072340488434,30.0,37.0,16925
777.7045040130615,30.0,37.0,17402
800.8523459434509,30.0,37.0,18343
817.0230898857117,30.0,37.0,19097
838.1557018756866,30.0,37.0,19606
857.2489910125732,30.0,37.0,20447
878.0062279701233,30.0,37.0,21274
900.4395830631256,30.0,37.0,22110
920.8544020652771,30.0,37.0,23181
943.2319440841675,30.0,37.0,23819
965.2235200405121,30.0,37.0,24818
989.5181570053101,30.0,37.0,25632
1013.8224880695343,30.0,37.0,27032
1037.5700290203094,30.0,37.0,27860
1060.7878210544586,30.0,37.0,28645
1089.4104199409485,30.0,37.0,29895
1116.3126800060272,30.0,37.0,30822
1146.1439080238342,30.0,37.0,32123
1176.5060160160065,30.0,37.0,33159
1176.5313348770142,31.0,37.0,34030
1209.4302048683167,31.0,37.0,34481
1238.781630039215,31.0,37.0,35818
1381.2699658870697,31.0,37.0,36989
1392.8127279281616,31.0,37.0,36992
1403.9302048683167,31.0,37.0,36997
1415.6005618572235,31.0,37.0,37011
1427.3539679050446,31.0,37.0,37015
1437.6630220413208,31.0,37.0,37019
1448.2316088676453,31.0,37.0,37022
1459.2933599948883,31.0,37.0,37025
1470.011393070221,31.0,37.0,37027
1480.670783996582,31.0,37.0,37030
1491.9552810192108,31.0,37.0,37035
1503.051866054535,32.0,37.0,37037
1513.9049940109253,32.0,37.0,37041
1526.3735818862915,32.0,37.0,37043
1536.9817700386047,32.0,37.0,37046
1547.3699660301208,32.0,37.0,37055
1558.424162864685,32.0,37.0,37058
1569.5224289894104,32.0,37.0,37062
1584.0495409965515,32.0,37.0,37068
1595.0894989967346,32.0,37.0,37072
1605.2227048873901,32.0,37.0,37074
1615.2406239509583,32.0,37.0,37079
1626.5103979110718,32.0,37.0,37083
1636.8196170330048,32.0,37.0,37085
1649.2515790462494,32.0,37.0,37090
1660.6097419261932,32.0,37.0,37094
1670.7896230220795,32.0,37.0,37096
1682.4394068717957,32.0,37.0,37100
1694.5504519939423,32.0,37.0,37104
1704.8935248851776,32.0,37.0,37107
1716.7652459144592,32.0,37.0,37110
1728.2293288707733,32.0,37.0,37114
1738.3009779453278,32.0,37.0,37118
1748.4156029224396,32.0,37.0,37121
1760.4992039203644,32.0,37.0,37126
1772.6883409023285,32.0,37.0,37130
1784.4943668842316,32.0,37.0,37134
1794.9657270908356,32.0,37.0,37137
1807.2508759498596,32.0,37.0,37140
1817.7948789596558,32.0,37.0,37144
1829.310350894928,32.0,37.0,37148
1841.5711069107056,32.0,37.0,37152
1852.9458858966827,32.0,37.0,37156
1863.508292913437,32.0,37.0,37159
1873.9492020606995,32.0,37.0,37162
1886.2937989234924,32.0,37.0,37166
1896.3737308979034,32.0,37.0,37170
1908.2701120376587,32.0,37.0,37174
1918.8051269054413,32.0,37.0,37177
1930.403305053711,32.0,37.0,37180
1940.467491865158,32.0,37.0,37184
1950.6021029949188,32.0,37.0,37189
1962.0345690250397,32.0,37.0,37193
1972.5376980304718,32.0,37.0,37196
1983.010241985321,32.0,37.0,37199
1993.182518005371,32.0,37.0,37201
2004.387708902359,32.0,37.0,37205
2014.6112868785858,32.0,37.0,37208
2024.9387969970703,32.0,37.0,37211
2036.9464809894562,32.0,37.0,37215
2049.6315109729767,32.0,37.0,37219
2060.353684902191,32.0,37.0,37223
2073.6876690387726,32.0,37.0,37226
2089.5243310928345,32.0,37.0,37240
2100.4690129756927,32.0,37.0,37266
2110.7882890701294,32.0,37.0,37342
2123.153797864914,32.0,37.0,37403
2134.4154319763184,32.0,37.0,37456
2144.5377249717712,32.0,37.0,37517
2155.602124929428,32.0,37.0,37590
2167.4990289211273,32.0,37.0,37676
2180.0817608833313,32.0,37.0,37784
2194.658931016922,32.0,37.0,37914
2205.7370269298553,32.0,37.0,38010
2220.9792540073395,32.0,37.0,38169
2234.223375082016,32.0,37.0,38286
2247.8473539352417,32.0,37.0,38406
2256.8675808906555,33.0,37.0,38505
2271.1364800930023,33.0,37.0,38635
2287.3896758556366,33.0,37.0,38802
2297.425436973572,33.0,37.0,38899
2317.0471699237823,33.0,37.0,39074
2337.0876429080963,33.0,37.0,39223
2348.0346109867096,33.0,37.0,39320
2367.8681910037994,33.0,37.0,39498
2379.4520609378815,33.0,37.0,39608
2391.1135840415955,33.0,37.0,39726
2403.2432119846344,33.0,37.0,39850
