time_s,LB,UB,nodes
0.2747209072113037,0.0,150.0,0
0.700570821762085,2.0,150.0,0
6.989934921264648,2.0,7.0,0
10.373523950576782,3.0,7.0,0
19.787566900253296,4.0,7.0,0
30.152729988098145,4.0,7.0,0
40.16079783439636,4.0,7.0,0
50.40980100631714,4.0,7.0,0
60.49915790557861,4.0,7.0,0
70.89355397224426,4.0,7.0,0
81.58061099052429,4.0,7.0,0
86.66280484199524,5.0,7.0,0
101.01591181755066,5.0,7.0,0
111.04626488685608,5.0,7.0,0
121.62182879447937,5.0,7.0,0
132.88017201423645,5.0,7.0,0
144.66835379600525,5.0,7.0,0
156.81808185577393,5.0,7.0,0
173.03212094306946,5.0,7.0,7
183.64960289001465,5.0,7.0,74
196.70429801940918,5.0,7.0,187
207.28215384483337,5.0,7.0,403
218.7213418483734,5.0,7.0,502
230.41766595840454,5.0,7.0,743
244.07060980796814,5.0,7.0,896
256.43775701522827,5.0,7.0,1174
269.39019298553467,5.0,7.0,1426
281.4065029621124,5.0,7.0,1856
294.1898980140686,5.0,7.0,2195
309.0026698112488,5.0,7.0,2197
321.6094298362732,5.0,7.0,2199
332.298868894577,5.0,7.0,2205
345.5285367965698,5.0,7.0,2212
358.2364008426666,5.0,7.0,2215
368.2664279937744,5.0,7.0,2218
378.73594784736633,5.0,7.0,2220
389.2025349140167,5.0,7.0,2222
400.2570538520813,5.0,7.0,2224
413.45900201797485,5.0,7.0,2226
424.0324959754944,5.0,7.0,2233
435.6733658313751,5.0,7.0,2253
435.72381496429443,5.0,6.0,2269
447.440171957016,5.0,6.0,2309
457.57335686683655,5.0,6.0,2326
459.04617894599505,6.0,6.0,2330
