time_s,LB,UB,nodes
0.07657194137573242,0.0,222.0,0
0.1852428913116455,1.0,222.0,0
3.382603883743286,1.0,12.0,0
4.544986009597778,4.0,12.0,0
8.026326894760132,5.0,12.0,0
9.25806999206543,6.0,12.0,0
10.898269891738892,7.0,12.0,0
21.182722091674805,7.0,12.0,0
23.393699884414673,8.0,12.0,0
34.29335808753967,8.0,12.0,7
34.29836893081665,9.0,12.0,12
45.79243993759155,9.0,12.0,140
56.26800298690796,9.0,12.0,412
66.62233185768127,9.0,12.0,1177
71.15637397766113,9.0,11.0,1271
82.35427594184875,9.0,11.0,1598
95.35880589485168,9.0,11.0,2402
105.60950303077698,9.0,11.0,2408
115.67479705810547,9.0,11.0,2429
117.33134698867798,10.0,11.0,2429
127.58626699447632,10.0,11.0,2447
139.2548110485077,10.0,11.0,2466
150.0786280632019,10.0,11.0,2493
155.62144589424133,11.0,11.0,2517
155.73608006899303,11.0,11.0,2517
